-2.241158126535273687e-01,-1.042964426047916060e+00,-2.802140597773561392e-02,1.487596823681781588e+00,5.459361785281255930e-01,3.444149405323719826e-01,-2.546581332358655025e-01,1.134548152465736370e+00,7.221727162965643765e-02,-1.759914517981442383e-01,-1.132135910423030412e+00,2.100037703648075516e-01,1.604673057974044692e+00,1.969667921438457370e+00,-1.129895225356197658e-01,1.185192556752226789e+00,4.936069126578770949e-01,3.648222268959304126e-01,-3.862812417884670113e-01,-1.294104058588228190e+00,-1.624189001995759440e-01,6.213853380087812628e-01,-1.858581488326143949e-01,1.862425476713626127e+00,4.131380574172882625e-01,1.114512202818611852e+00
6.131800493875855018e+00,1.055814617237459530e+01,1.223489821275257405e+01,8.697899346834701007e+00,7.877665552449827580e+00,4.977107674824662986e+00,8.354783064929454994e+00,3.924998061227880974e+00,1.686783116917087710e+00,4.153060964706793534e+00,7.268736433932074803e+00,7.278967997013906732e+00,1.309315410839162652e+01,4.959439766487017565e+00,3.641934273198388805e+00,8.814092517158726992e+00,3.141192441866898832e+00,1.086308115673033114e+01,8.683744657642003872e+00,1.085033456318275213e+01,2.888504004223519495e+00,5.304386694235331490e+00,8.014659628729994267e+00,1.422456966481029283e+01,4.107016528740628836e+00,4.485030278081462818e+00
5.764423076923076428e-01,5.731250000000002176e-01,5.783173076923074918e-01,5.846634615384614930e-01,5.905769230769232214e-01,5.888942307692307532e-01,5.726442307692306555e-01,5.778846153846155520e-01,5.843269230769230216e-01,5.745192307692306155e-01,5.865865384615385203e-01,5.998557692307693312e-01,5.724038461538462075e-01,5.727884615384616351e-01,5.815865384615385159e-01,5.891346153846154232e-01,5.747115384615384404e-01,5.924519230769229594e-01,5.671634615384614220e-01,5.787499999999998757e-01,5.773557692307692557e-01,5.690384615384614930e-01,5.861057692307692912e-01,5.824038461538463274e-01,5.829326923076922906e-01,5.755288461538460298e-01
7.509890109890110521e-01,7.749450549450549453e-01,7.747252747252748595e-01,7.487912087912088621e-01,7.723076923076922506e-01,7.679120879120879817e-01,7.375824175824176043e-01,7.797802197802199409e-01,7.786813186813186238e-01,7.751648351648352531e-01,7.854945054945056127e-01,7.564835164835165271e-01,7.520879120879122581e-01,7.452747252747252693e-01,7.661538461538464073e-01,7.694505494505493592e-01,7.694505494505493592e-01,7.650549450549450903e-01,7.512087912087911379e-01,7.701098901098901717e-01,7.705494505494504542e-01,7.476923076923078781e-01,7.536263736263737467e-01,7.696703296703296671e-01,7.641758241758243031e-01,7.531868131868133531e-01
8.776923076923075495e-01,8.576923076923079758e-01,8.753846153846152056e-01,8.407692307692306022e-01,8.738461538461540501e-01,8.253846153846153832e-01,8.015384615384616440e-01,8.607692307692309530e-01,8.469230769230767786e-01,8.861538461538464029e-01,8.938461538461540679e-01,8.438461538461540234e-01,8.576923076923078648e-01,8.392307692307691136e-01,8.707692307692306288e-01,8.430769230769230571e-01,8.584615384615386091e-01,8.476923076923077449e-01,8.584615384615384981e-01,8.753846153846153166e-01,8.423076923076922018e-01,8.730769230769230838e-01,8.007692307692310107e-01,8.330769230769229372e-01,8.976923076923077893e-01,8.715384615384615952e-01
8.820512820512823593e-01,9.256410256410257942e-01,9.153846153846155742e-01,8.307692307692309264e-01,9.564102564102565651e-01,8.717948717948718063e-01,8.589743589743592533e-01,9.205128205128206842e-01,9.435897435897437902e-01,8.589743589743590313e-01,8.794871794871798043e-01,8.974358974358976893e-01,9.564102564102564541e-01,9.564102564102565651e-01,9.179487179487180182e-01,9.615384615384615641e-01,9.487179487179489001e-01,9.076923076923079092e-01,8.641025641025644743e-01,8.358974358974359253e-01,8.871794871794873583e-01,8.871794871794873583e-01,8.615384615384619194e-01,9.282051282051284602e-01,9.589743589743590091e-01,9.461538461538463451e-01
