2.796444073788792561e+00,0.000000000000000000e+00
3.839907299444102584e+00,2.530157325227450293e+00
5.662500000000000311e-01,5.975000000000000311e-01
5.999999999999999778e-01,6.374999999999999556e-01
1.000000000000000000e+00,3.750000000000000000e-01
8.000000000000000444e-01,1.000000000000000000e+00
