2.792345750566530782e+00,0.000000000000000000e+00,2.589486843809698513e+00
9.944530603506017030e+00,6.065027778424849636e+00,1.703416815774793314e+00
5.649999999999999467e-01,5.799999999999999600e-01,5.649999999999999467e-01
5.200000000000000178e-01,6.099999999999999867e-01,5.899999999999999689e-01
4.799999999999999822e-01,6.400000000000000133e-01,4.400000000000000022e-01
4.000000000000000222e-01,4.000000000000000222e-01,5.999999999999999778e-01
