-1.082387884619315649e-01,2.097574536245261079e-01,-1.045435481399891842e+00
9.048941764754262707e+00,8.064059467551313531e+00,7.017646367820264075e+00
5.788461538461537881e-01,5.993749999999999911e-01,5.850480769230768097e-01
7.758241758241760655e-01,7.852747252747254159e-01,7.751648351648351420e-01
8.853846153846153255e-01,8.784615384615386269e-01,8.361538461538462474e-01
9.538461538461538991e-01,9.000000000000001332e-01,8.358974358974362584e-01
