1.000000000000000000e+02,1.000000000000000000e+02
2.000000000000000000e+02,2.000000000000000000e+02
6.049999999999999822e-01,5.799999999999999600e-01
5.875000000000000222e-01,6.374999999999999556e-01
3.750000000000000000e-01,6.250000000000000000e-01
8.000000000000000444e-01,5.999999999999999778e-01
