3.324466340144831555e+00,7.655264658349034690e+00,5.380683190220795886e+00
0.000000000000000000e+00,6.309941507660933979e+00,0.000000000000000000e+00
5.737499999999999822e-01,6.112499999999999600e-01,5.562500000000000222e-01
7.199999999999999734e-01,7.142857142857143016e-01,8.514285714285714235e-01
8.599999999999999867e-01,9.000000000000000222e-01,8.599999999999999867e-01
1.000000000000000000e+00,9.333333333333333481e-01,1.000000000000000000e+00
