1.000000000000000000e+02,1.000000000000000000e+02
2.000000000000000000e+02,2.000000000000000000e+02
5.999999999999999778e-01,5.887499999999999956e-01
5.875000000000000222e-01,6.500000000000000222e-01
6.250000000000000000e-01,2.500000000000000000e-01
5.999999999999999778e-01,5.999999999999999778e-01
