5.749999999999999556e-01,5.899999999999999689e-01,5.600000000000000533e-01
5.600000000000000533e-01,5.100000000000000089e-01,5.699999999999999512e-01
5.999999999999999778e-01,4.400000000000000022e-01,6.400000000000000133e-01
5.999999999999999778e-01,8.000000000000000444e-01,5.999999999999999778e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
