1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
2.000000000000000000e+02,2.000000000000000000e+02,2.000000000000000000e+02,2.000000000000000000e+02,2.000000000000000000e+02,2.000000000000000000e+02,2.000000000000000000e+02,2.000000000000000000e+02,2.000000000000000000e+02,2.000000000000000000e+02
6.212499999999999689e-01,6.012499999999999512e-01,6.099999999999999867e-01,5.987500000000000044e-01,6.075000000000000400e-01,5.687499999999999778e-01,5.849999999999999645e-01,5.762500000000000400e-01,6.025000000000000355e-01,5.725000000000000089e-01
6.500000000000000222e-01,6.500000000000000222e-01,7.125000000000000222e-01,6.125000000000000444e-01,7.375000000000000444e-01,5.999999999999999778e-01,6.624999999999999778e-01,5.500000000000000444e-01,6.999999999999999556e-01,6.750000000000000444e-01
6.250000000000000000e-01,5.000000000000000000e-01,6.250000000000000000e-01,5.000000000000000000e-01,6.250000000000000000e-01,6.250000000000000000e-01,6.250000000000000000e-01,5.000000000000000000e-01,2.500000000000000000e-01,6.250000000000000000e-01
5.999999999999999778e-01,4.000000000000000222e-01,5.999999999999999778e-01,5.999999999999999778e-01,0.000000000000000000e+00,8.000000000000000444e-01,5.999999999999999778e-01,1.000000000000000000e+00,5.999999999999999778e-01,8.000000000000000444e-01
