8.980211113762095465e+00,1.147324563200038394e+00,5.837499999999999911e-01,7.249999999999999778e-01,5.000000000000000000e-01,5.999999999999999778e-01
7.501308923519427907e+00,2.028749036206286771e+00,6.037500000000000089e-01,6.624999999999999778e-01,6.250000000000000000e-01,8.000000000000000444e-01
6.611111761077673066e+00,6.793219880764000962e+00,5.812500000000000444e-01,6.875000000000000000e-01,7.500000000000000000e-01,5.999999999999999778e-01
