0.000000000000000000e+00,1.621467614507445143e+00
1.772768541540644449e+00,5.977220509792341652e+00
6.062499999999999556e-01,5.962499999999999467e-01
5.000000000000000000e-01,6.125000000000000444e-01
6.250000000000000000e-01,6.250000000000000000e-01
5.999999999999999778e-01,5.999999999999999778e-01
