6.423577841215126760e+00,3.546396169214484750e+00,5.574999999999999956e-01,5.500000000000000444e-01,5.999999999999999778e-01,5.999999999999999778e-01
0.000000000000000000e+00,0.000000000000000000e+00,5.725000000000000089e-01,4.699999999999999734e-01,4.799999999999999822e-01,8.000000000000000444e-01
5.185063420499678166e+00,1.174246358716289507e+01,5.825000000000000178e-01,5.300000000000000266e-01,7.199999999999999734e-01,2.000000000000000111e-01
